tmdb_id,imdb_id,title_year,title,year,runtime_min,avg_rating,bechdel_rating,cluster
28973,tt0050598,A King in New York (1957),A King in New York,1957,105,7.0,Unknown,9
53712,tt0049414,A Kiss Before Dying (1956),A Kiss Before Dying,1956,94,6.7,Unknown,59
31696,tt0102220,A Kiss Before Dying (1991),A Kiss Before Dying,1991,94,5.7,Unknown,79
9476,tt0183790,A Knight's Tale (2001),A Knight's Tale,2001,132,7.0,Fail,104
121879,tt1226240,A Late Quartet (2012),A Late Quartet,2012,105,7.1,Pass,65
77120,tt0430289,A League of Ordinary Gentlemen (2004),A League of Ordinary Gentlemen,2004,93,7.0,Unknown,42
11287,tt0104694,A League of Their Own (1992),A League of Their Own,1992,128,7.4,Pass,117
100271,tt1853614,A Letter to Momo (2011),A Letter to Momo,2011,120,7.2,Unknown,141
45578,tt0041587,A Letter to Three Wives (1949),A Letter to Three Wives,1949,103,7.6,Pass,114
8067,tt0119535,A Life Less Ordinary (1997),A Life Less Ordinary,1997,103,6.3,Fail,104
45156,tt1440161,A Little Bit of Heaven (2011),A Little Bit of Heaven,2011,106,6.3,Pass,89
283227,tt2639254,A Little Chaos (2014),A Little Chaos,2014,117,6.5,Pass,77
19101,tt0113670,A Little Princess (1995),A Little Princess,1995,97,7.6,Pass,82
20813,tt0079477,A Little Romance (1979),A Little Romance,1979,110,7.4,Unknown,89
81390,tt1422136,A Lonely Place to Die (2011),A Lonely Place to Die,2011,99,6.2,Pass,79
62825,tt0168123,A Long Hot Summer (1999),A Long Hot Summer,1999,100,7.0,Unknown,81
141043,tt0458413,A Long Way Down (2014),A Long Way Down,2014,96,6.3,Pass,1
8976,tt0391304,A Lot Like Love (2005),A Lot Like Love,2005,107,6.6,Unknown,15
9953,tt0369672,A Love Song for Bobby Long (2004),A Love Song for Bobby Long,2004,119,7.1,Pass,1
31304,tt0065955,A Love Story (1970),A Love Story,1970,115,7.2,Unknown,119
26352,tt0110399,A Low Down Dirty Shame (1994),A Low Down Dirty Shame,1994,100,5.9,Unknown,110
175555,tt2609758,A Madea Christmas (2013),A Madea Christmas,2013,100,5.2,Unknown,122
8409,tt0266465,A Man Apart (2003),A Man Apart,2003,109,6.0,Unknown,97
14676,tt0066049,A Man Called Horse (1970),A Man Called Horse,1970,114,6.8,Unknown,80
937278,tt7405458,A Man Called Otto (2022),A Man Called Otto,2022,126,7.5,Unknown,129
348678,tt4080728,A Man Called Ove (2015),A Man Called Ove,2015,116,7.7,Unknown,120
15244,tt0049902,A Man Escaped (1956),A Man Escaped,1956,101,8.1,Fail,86
42726,tt0061138,A Man and a Woman (1966),A Man and a Woman,1966,102,7.5,Unknown,119
874,tt0060665,A Man for All Seasons (1966),A Man for All Seasons,1966,120,7.7,Fail,57
45227,tt0092745,A Man from Boulevard des Capucines (1987),A Man from Boulevard des Capucines,1987,98,7.6,Unknown,96
52038,tt0110455,A Man of No Importance (1994),A Man of No Importance,1994,99,6.7,Unknown,44
20163,tt0890882,A Man's Job (2007),A Man's Job,2007,104,6.5,Unknown,116
54933,tt0160513,A Map of the World (1999),A Map of the World,1999,125,6.5,Unknown,1
28162,tt0038733,A Matter of Life and Death (1946),A Matter of Life and Death,1946,104,8.0,Fail,3
286532,tt0910885,A Merry Friggin' Christmas (2014),A Merry Friggin' Christmas,2014,88,5.2,Unknown,42
54795,tt0119453,A Merry War (1997),A Merry War,1997,101,6.3,Unknown,92
23908,tt0102443,A Midnight Clear (1992),A Midnight Clear,1992,108,7.1,Unknown,69
19075,tt0026714,A Midsummer Night's Dream (1935),A Midsummer Night's Dream,1935,133,6.8,Unknown,9
10210,tt0140379,A Midsummer Night's Dream (1999),A Midsummer Night's Dream,1999,116,6.4,Fail,92
8288,tt0084329,A Midsummer Night's Sex Comedy (1982),A Midsummer Night's Sex Comedy,1982,88,6.6,Unknown,26
40154,tt0113403,A Midwinter's Tale (1995),A Midwinter's Tale,1995,99,7.2,Unknown,9
1988,tt0829459,A Mighty Heart (2007),A Mighty Heart,2007,108,6.6,Unknown,47
13370,tt0310281,A Mighty Wind (2003),A Mighty Wind,2003,91,7.2,Unknown,38
188161,tt2557490,A Million Ways to Die in the West (2014),A Million Ways to Die in the West,2014,116,6.1,Fail,34
43976,tt0117214,A Moment of Innocence (1996),A Moment of Innocence,1996,78,7.7,Unknown,63
15859,tt0428870,A Moment to Remember (2004),A Moment to Remember,2004,117,8.1,Unknown,120
258230,tt3416532,A Monster Calls (2016),A Monster Calls,2016,108,7.4,Pass,141
77459,tt0961097,A Monster in Paris (2011),A Monster in Paris,2011,90,6.7,Unknown,43
41007,tt0113849,A Month by the Lake (1995),A Month by the Lake,1995,92,6.2,Unknown,9
63639,tt0093562,A Month in the Country (1987),A Month in the Country,1987,96,6.8,Unknown,96
241239,tt2937898,A Most Violent Year (2014),A Most Violent Year,2014,125,6.9,Pass,111
157849,tt1972571,A Most Wanted Man (2014),A Most Wanted Man,2014,122,6.7,Fail,60
36850,tt0067482,A New Leaf (1971),A New Leaf,1971,102,7.3,Pass,52
37719,tt0026778,A Night at the Opera (1935),A Night at the Opera,1935,96,7.8,Fail,52
9429,tt0120770,A Night at the Roxbury (1998),A Night at the Roxbury,1998,82,6.2,Unknown,95
26940,tt0038777,A Night in Casablanca (1946),A Night in Casablanca,1946,85,6.9,Unknown,26
47818,tt0095736,A Night in the Life of Jimmy Reardon (1988),A Night in the Life of Jimmy Reardon,1988,90,5.5,Unknown,72
10971,tt0051994,A Night to Remember (1958),A Night to Remember,1958,123,7.9,Unknown,47
377,tt0087800,A Nightmare on Elm Street (1984),A Nightmare on Elm Street,1984,91,7.4,Pass,85
23437,tt1179056,A Nightmare on Elm Street (2010),A Nightmare on Elm Street,2010,95,5.2,Pass,135
10072,tt0093629,A Nightmare on Elm Street 3: Dream Warriors (1987),A Nightmare on Elm Street 3: Dream Warriors,1987,96,6.7,Pass,135
10131,tt0095742,A Nightmare on Elm Street 4: The Dream Master (1988),A Nightmare on Elm Street 4: The Dream Master,1988,93,5.6,Pass,135
10014,tt0089686,A Nightmare on Elm Street Part 2: Freddy's Revenge (1985),A Nightmare on Elm Street Part 2: Freddy's Revenge,1985,87,5.5,Pass,135
10160,tt0097981,A Nightmare on Elm Street: The Dream Child (1989),A Nightmare on Elm Street: The Dream Child,1989,89,5.0,Pass,135
94525,tt0017048,A Page of Madness (1926),A Page of Madness,1926,70,7.3,Unknown,132
15927,tt0087892,A Passage to India (1984),A Passage to India,1984,164,7.3,Pass,57
33364,tt0059573,A Patch of Blue (1965),A Patch of Blue,1965,105,8.0,Pass,57
124837,tt0117320,A Perfect Candidate (1996),A Perfect Candidate,1996,105,7.2,Unknown,30
321751,tt3577624,A Perfect Day (2015),A Perfect Day,2015,106,6.8,Fail,31
12403,tt0971209,A Perfect Getaway (2009),A Perfect Getaway,2009,98,6.5,Pass,67
1965,tt0120787,A Perfect Murder (1998),A Perfect Murder,1998,107,6.6,Pass,67
133698,tt1986843,A Perfect Plan (2012),A Perfect Plan,2012,104,6.3,Unknown,15
9559,tt0107808,A Perfect World (1993),A Perfect World,1993,138,7.5,Fail,116
110390,tt1883180,A Pigeon Sat on a Branch Reflecting on Existence (2014),A Pigeon Sat on a Branch Reflecting on Existence,2014,101,6.9,Fail,106
25673,tt0043924,A Place in the Sun (1951),A Place in the Sun,1951,122,7.7,Unknown,114
9526,tt0420087,A Prairie Home Companion (2006),A Prairie Home Companion,2006,105,6.7,Pass,101
448776,tt4080956,A Prayer Before Dawn (2017),A Prayer Before Dawn,2017,116,6.8,Unknown,35
33851,tt0093771,A Prayer for the Dying (1987),A Prayer for the Dying,1987,107,6.3,Unknown,40
44308,tt0120793,A Price Above Rubies (1998),A Price Above Rubies,1998,117,6.5,Unknown,1
57565,tt0089838,A Private Function (1984),A Private Function,1984,92,6.5,Pass,26
475132,tt2368254,A Private War (2018),A Private War,2018,110,6.7,Fail,83
21575,tt1235166,A Prophet (2009),A Prophet,2009,155,7.8,Fail,20
19223,tt0110917,A Pure Formality (1994),A Pure Formality,1994,108,7.5,Unknown,54
2307,tt0114210,A Pyromaniac's Love Story (1995),A Pyromaniac's Love Story,1995,94,5.3,Unknown,89
368942,tt2392830,A Quiet Passion (2016),A Quiet Passion,2016,125,6.4,Pass,63
447332,tt6644200,A Quiet Place (2018),A Quiet Place,2018,90,7.5,Fail,115
520763,tt8332922,A Quiet Place Part II (2020),A Quiet Place Part II,2020,97,7.2,Pass,115
32336,tt0084873,A Railway Station for Two (1983),A Railway Station for Two,1983,141,7.8,Unknown,96
475303,tt7139936,A Rainy Day in New York (2019),A Rainy Day in New York,2019,92,6.4,Unknown,76
29478,tt0055353,A Raisin in the Sun (1961),A Raisin in the Sun,1961,128,8.0,Pass,57
293,tt0105265,A River Runs Through It (1992),A River Runs Through It,1992,123,7.2,Fail,120
22908,tt0202559,A Room for Romeo Brass (1999),A Room for Romeo Brass,1999,90,7.5,Unknown,1
11257,tt0091867,A Room with a View (1986),A Room with a View,1986,117,7.2,Pass,77
88273,tt1276419,A Royal Affair (2012),A Royal Affair,2012,137,7.5,Pass,47
300155,tt1837562,A Royal Night Out (2015),A Royal Night Out,2015,97,6.5,Pass,77
3509,tt0405296,A Scanner Darkly (2006),A Scanner Darkly,2006,100,7.0,Fail,45
23606,tt0103704,A Scene at the Sea (1991),A Scene at the Sea,1991,101,7.5,Unknown,63
60243,tt1832382,A Separation (2011),A Separation,2011,123,8.3,Pass,10
73861,tt1273235,A Serbian Film (2010),A Serbian Film,2010,104,4.9,Unknown,58
11774,tt0339291,A Series of Unfortunate Events (2004),A Series of Unfortunate Events,2004,108,6.8,Pass,82
12573,tt1019452,A Serious Man (2009),A Serious Man,2009,106,7.0,Fail,99
422803,tt6193408,A Shaun the Sheep Movie: Farmageddon (2019),A Shaun the Sheep Movie: Farmageddon,2019,86,6.8,Unknown,100
20876,tt0100602,A Shock to the System (1990),A Shock to the System,1990,88,6.6,Unknown,29
10754,tt0095468,A Short Film About Killing (1988),A Short Film About Killing,1988,84,7.9,Unknown,3
31056,tt0095467,A Short Film About Love (1988),A Short Film About Love,1988,87,8.1,Unknown,119
1594,tt0058586,A Shot in the Dark (1964),A Shot in the Dark,1964,102,7.3,Fail,52
378064,tt5323662,A Silent Voice: The Movie (2016),A Silent Voice: The Movie,2016,130,8.2,Fail,120
484247,tt7040874,A Simple Favor (2018),A Simple Favor,2018,117,6.7,Pass,109
10223,tt0120324,A Simple Plan (1998),A Simple Plan,1998,121,7.5,Unknown,46
43535,tt0111194,A Simple Twist of Fate (1994),A Simple Twist of Fate,1994,106,6.3,Unknown,39
17834,tt0120133,A Simple Wish (1997),A Simple Wish,1997,89,5.4,Pass,82
102461,tt0113057,A Single Girl (1995),A Single Girl,1995,90,6.6,Unknown,61
34653,tt1315981,A Single Man (2009),A Single Man,2009,99,7.5,Fail,10
159932,tt1540741,A Single Shot (2013),A Single Shot,2013,116,5.7,Unknown,76
33657,tt0120151,A Smile Like Yours (1997),A Smile Like Yours,1997,98,4.8,Unknown,74
33431,tt0330904,A Snake of June (2002),A Snake of June,2002,77,6.8,Unknown,124
72987,tt0120835,A Soldier's Daughter Never Cries (1998),A Soldier's Daughter Never Cries,1998,127,6.8,Unknown,1
26522,tt0088146,A Soldier's Story (1984),A Soldier's Story,1984,101,7.2,Fail,36
10077,tt0318081,A Sound of Thunder (2005),A Sound of Thunder,2005,110,4.3,Unknown,113
42229,tt0076085,A Special Day (1977),A Special Day,1977,103,8.1,Fail,3
22692,tt0029606,A Star Is Born (1937),A Star Is Born,1937,111,7.3,Unknown,9
3111,tt0047522,A Star Is Born (1954),A Star Is Born,1954,154,7.5,Fail,9
19610,tt0075265,A Star Is Born (1976),A Star Is Born,1976,139,6.1,Fail,101
332562,tt1517451,A Star Is Born (2018),A Star Is Born,2018,136,7.6,Pass,129
44163,tt0025929,A Story of Floating Weeds (1934),A Story of Floating Weeds,1934,86,7.6,Unknown,100
41670,tt0105483,A Stranger Among Us (1992),A Stranger Among Us,1992,110,5.6,Unknown,40
404378,tt3606888,A Street Cat Named Bob (2016),A Street Cat Named Bob,2016,103,7.3,Unknown,117
702,tt0044081,A Streetcar Named Desire (1951),A Streetcar Named Desire,1951,122,7.9,Pass,114
18904,tt0053320,A Summer Place (1959),A Summer Place,1959,130,6.9,Unknown,89
42102,tt0088318,A Sunday in the Country (1984),A Sunday in the Country,1984,90,7.4,Unknown,61
28213,tt0097106,A Tale of Springtime (1990),A Tale of Springtime,1990,108,7.1,Pass,63
17831,tt0027075,A Tale of Two Cities (1935),A Tale of Two Cities,1935,128,7.8,Unknown,57
4552,tt0365376,A Tale of Two Sisters (2003),A Tale of Two Sisters,2003,114,7.1,Pass,148
10241,tt0104008,A Tale of Winter (1992),A Tale of Winter,1992,114,7.2,Unknown,119
25062,tt0055506,A Taste of Honey (1961),A Taste of Honey,1961,101,7.4,Pass,54
437068,tt6878038,A Taxi Driver (2017),A Taxi Driver,2017,137,7.9,Unknown,71
42011,tt0093502,A Taxing Woman (1987),A Taxing Woman,1987,127,7.3,Unknown,61
28121,tt0117891,A Thin Line Between Love and Hate (1996),A Thin Line Between Love and Hate,1996,108,5.7,Unknown,40
66588,tt0120323,A Thousand Acres (1997),A Thousand Acres,1997,105,6.1,Unknown,92
42731,tt0059798,A Thousand Clowns (1965),A Thousand Clowns,1965,118,7.3,Unknown,9
72358,tt0763831,A Thousand Words (2012),A Thousand Words,2012,91,5.9,Fail,74
29270,tt0259072,A Time for Drunken Horses (2000),A Time for Drunken Horses,2000,80,7.7,Unknown,96
1645,tt0117913,A Time to Kill (1996),A Time to Kill,1996,149,7.5,Unknown,7
42458,tt0070819,A Touch of Class (1973),A Touch of Class,1973,106,6.5,Fail,9
187022,tt2852400,A Touch of Sin (2013),A Touch of Sin,2013,130,7.1,Unknown,94
12497,tt0378897,A Touch of Spice (2003),A Touch of Spice,2003,108,7.4,Unknown,120
44154,tt0064451,A Touch of Zen (1971),A Touch of Zen,1971,200,7.5,Unknown,63
40623,tt1433540,A Town Called Panic (2009),A Town Called Panic,2009,75,7.4,Fail,132
30177,tt0038190,A Tree Grows in Brooklyn (1945),A Tree Grows in Brooklyn,1945,129,8.0,Unknown,9
35614,tt0108395,A Troll in Central Park (1994),A Troll in Central Park,1994,76,5.3,Unknown,145
49953,tt1230204,A Turtle's Tale: Sammy's Adventures (2010),A Turtle's Tale: Sammy's Adventures,2010,88,6.0,Unknown,43
347026,tt3387266,A United Kingdom (2016),A United Kingdom,2016,111,6.9,Pass,47
12606,tt0118073,A Very Brady Sequel (1996),A Very Brady Sequel,1996,90,5.9,Unknown,107
55465,tt1268799,A Very Harold & Kumar Christmas (2011),A Very Harold & Kumar Christmas,2011,90,6.2,Fail,34
2841,tt0344510,A Very Long Engagement (2004),A Very Long Engagement,2004,133,7.6,Pass,134
707,tt0090264,A View to a Kill (1985),A View to a Kill,1985,131,6.3,Fail,60
500904,tt6211976,A Vigilante (2018),A Vigilante,2018,91,5.7,Unknown,109
169917,tt0365907,A Walk Among the Tombstones (2014),A Walk Among the Tombstones,2014,114,6.5,Fail,29
9560,tt0114887,A Walk in the Clouds (1995),A Walk in the Clouds,1995,102,6.7,Unknown,89
43488,tt0038235,A Walk in the Sun (1945),A Walk in the Sun,1945,117,6.9,Unknown,137
232572,tt1178665,A Walk in the Woods (2015),A Walk in the Woods,2015,104,6.4,Fail,92
28029,tt0120613,A Walk on the Moon (1999),A Walk on the Moon,1999,107,6.6,Pass,1
10229,tt0281358,A Walk to Remember (2002),A Walk to Remember,2002,101,7.3,Pass,0
348674,tt3830162,A War (2015),A War,2015,115,7.0,Unknown,31
45695,tt0078481,A Wedding (1978),A Wedding,1978,125,7.0,Unknown,133
19703,tt1280558,A Wednesday (2008),A Wednesday,2008,104,8.1,Fail,7
128246,tt2315152,A Werewolf Boy (2012),A Werewolf Boy,2012,127,7.2,Unknown,40
667520,tt11958344,A Whisker Away (2020),A Whisker Away,2020,104,6.7,Unknown,17
31522,tt0055572,A Woman Is a Woman (1961),A Woman Is a Woman,1961,84,7.3,Fail,119
29845,tt0072417,A Woman Under the Influence (1974),A Woman Under the Influence,1974,155,8.0,Pass,10
12832,tt1035730,A Woman in Berlin (2008),A Woman in Berlin,2008,131,7.0,Unknown,69
28974,tt0014624,A Woman of Paris: A Drama of Fate (1923),A Woman of Paris: A Drama of Fate,1923,82,6.9,Fail,9
29363,tt0439884,A World Without Thieves (2004),A World Without Thieves,2004,113,7.2,Unknown,108
407451,tt1620680,A Wrinkle in Time (2018),A Wrinkle in Time,2018,109,4.3,Pass,42
33078,tt0090366,A Zed & Two Noughts (1985),A Zed & Two Noughts,1985,115,7.2,Unknown,132
438590,tt5709188,A-X-L (2018),A-X-L,2018,98,5.3,Unknown,42
115283,tt1311060,A.C.O.D. (2013),A.C.O.D.,2013,88,5.7,Unknown,122
644,tt0212720,A.I. Artificial Intelligence (2001),A.I. Artificial Intelligence,2001,146,7.2,Fail,55
14336,tt0075617,ABBA: The Movie (1977),ABBA: The Movie,1977,95,6.5,Fail,101
193726,tt2926810,ABCs of Death 2 (2014),ABCs of Death 2,2014,125,5.4,Unknown,40
410199,tt5640450,ARQ (2016),ARQ,2016,88,6.3,Unknown,113
13960,tt0466856,ATL (2006),ATL,2006,105,6.2,Unknown,122
89691,tt1603257,ATM (2012),ATM,2012,90,4.7,Unknown,79
12249,tt0405629,Aaltra (2004),Aaltra,2004,92,6.9,Unknown,63
192558,tt2203308,Aashiqui 2 (2013),Aashiqui 2,2013,132,7.1,Unknown,89
411007,tt5952382,Abacus: Small Enough to Jail (2016),Abacus: Small Enough to Jail,2016,88,7.1,Unknown,30
15992,tt0267248,Abandon (2002),Abandon,2002,99,4.8,Unknown,79
245627,tt1480285,Abattoir (2016),Abattoir,2016,98,4.5,Unknown,4
33472,tt0045468,Abbott and Costello Go to Mars (1953),Abbott and Costello Go to Mars,1953,77,5.9,Unknown,74
3023,tt0045469,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde (1953),Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,1953,76,6.4,Unknown,146
3073,tt0040068,Abbott and Costello Meet Frankenstein (1948),Abbott and Costello Meet Frankenstein,1948,83,7.3,Unknown,121
26661,tt0047795,Abbott and Costello Meet the Mummy (1955),Abbott and Costello Meet the Mummy,1955,79,6.2,Unknown,128
470401,tt3444312,Abducted in Plain Sight (2017),Abducted in Plain Sight,2017,91,6.8,Unknown,76
59965,tt1600195,Abduction (2011),Abduction,2011,106,5.1,Fail,110
26665,tt0168446,Aberdeen (2000),Aberdeen,2000,106,7.1,Unknown,1
431580,tt6324278,Abominable (2019),Abominable,2019,97,7.0,Pass,145
18168,tt0199314,About Adam (2000),About Adam,2000,97,5.8,Unknown,41
259956,tt2667918,About Alex (2014),About Alex,2014,99,6.3,Unknown,100
94901,tt1945062,About Cherry (2012),About Cherry,2012,98,4.8,Pass,144
37181,tt1360860,About Elly (2009),About Elly,2009,119,7.9,Pass,96
348672,tt6817944,About Endlessness (2019),About Endlessness,2019,78,6.8,Unknown,100
18169,tt0090583,About Last Night (1986),About Last Night,1986,113,6.3,Pass,89
222899,tt1826590,About Last Night (2014),About Last Night,2014,100,6.0,Fail,89
2755,tt0257360,About Schmidt (2002),About Schmidt,2002,125,7.2,Fail,10
122906,tt2194499,About Time (2013),About Time,2013,123,7.8,Pass,41
245,tt0276751,About a Boy (2002),About a Boy,2002,101,7.1,Fail,41
24711,tt0109034,Above Suspicion (1995),Above Suspicion,1995,95,6.7,Unknown,79
9395,tt0094602,Above the Law (1988),Above the Law,1988,99,6.0,Unknown,110
19092,tt0109035,Above the Rim (1994),Above the Rim,1994,96,6.6,Unknown,23
72331,tt1611224,Abraham Lincoln: Vampire Hunter (2012),Abraham Lincoln: Vampire Hunter,2012,105,5.9,Pass,70
19429,tt0081974,Absence of Malice (1981),Absence of Malice,1981,116,6.9,Pass,7
74777,tt1610996,Absentia (2011),Absentia,2011,87,5.8,Pass,4
42017,tt0090585,Absolute Beginners (1986),Absolute Beginners,1986,108,5.6,Unknown,101
66,tt0118548,Absolute Power (1997),Absolute Power,1997,121,6.7,Unknown,67
86828,tt1727770,Absolutely Anything (2015),Absolutely Anything,2015,85,6.0,Pass,74
372411,tt2112096,Absolutely Fabulous: The Movie (2016),Absolutely Fabulous: The Movie,2016,91,5.4,Pass,74
37284,tt0380164,Acacia (2003),Acacia,2003,103,5.6,Unknown,140
12491,tt0054599,Accattone (1961),Accattone,1961,117,7.6,Pass,94
9788,tt0384793,Accepted (2006),Accepted,2006,93,6.4,Fail,72
74544,tt0061328,Accident (1967),Accident,1967,105,6.8,Fail,51
455236,tt6237612,Accident Man (2018),Accident Man,2018,105,6.2,Unknown,109
26035,tt1059925,According to Greta (2009),According to Greta,2009,92,6.1,Pass,0
3049,tt0109040,Ace Ventura: Pet Detective (1994),Ace Ventura: Pet Detective,1994,86,6.9,Fail,75
9273,tt0112281,Ace Ventura: When Nature Calls (1995),Ace Ventura: When Nature Calls,1995,90,6.4,Fail,95
25364,tt0043338,Ace in the Hole (1951),Ace in the Hole,1951,111,8.0,Fail,114
2038,tt0103617,Aces: Iron Eagle III (1992),Aces: Iron Eagle III,1992,98,3.8,Unknown,110
12166,tt1217243,Achilles and the Tortoise (2008),Achilles and the Tortoise,2008,119,7.3,Unknown,63
23847,tt0068168,Across 110th Street (1972),Across 110th Street,1972,102,7.0,Unknown,111
139405,tt0112286,Across the Sea of Time (1995),Across the Sea of Time,1995,51,6.3,Unknown,42
4688,tt0445922,Across the Universe (2007),Across the Universe,2007,133,7.3,Pass,65
75674,tt1591479,Act of Valor (2012),Act of Valor,2012,110,6.4,Fail,50
32850,tt0041088,Act of Violence (1948),Act of Violence,1948,82,7.5,Fail,37
10117,tt0094612,Action Jackson (1988),Action Jackson,1988,96,5.6,Fail,110
454283,tt6495770,Action Point (2018),Action Point,2018,85,5.2,Unknown,40
445954,tt6288694,Acts of Vengeance (2017),Acts of Vengeance,2017,87,5.7,Unknown,40
479040,tt6684714,Acts of Violence (2018),Acts of Violence,2018,86,5.3,Unknown,42
419704,tt2935510,Ad Astra (2019),Ad Astra,2019,123,6.5,Fail,116
17021,tt0372122,Adam & Steve (2005),Adam & Steve,2005,99,5.8,Pass,104
22051,tt1185836,Adam (2009),Adam,2009,99,7.1,Fail,41
1023,tt0418455,Adam's Apples (2005),Adam's Apples,2005,94,7.7,Fail,78
25431,tt0041090,Adam's Rib (1949),Adam's Rib,1949,101,7.4,Pass,52
2757,tt0268126,Adaptation. (2002),Adaptation.,2002,115,7.6,Pass,45
2758,tt0106220,Addams Family Values (1993),Addams Family Values,1993,94,6.9,Pass,13
2058,tt0118556,Addicted to Love (1997),Addicted to Love,1997,100,6.1,Unknown,15
13506,tt1101026,Admiral (2008),Admiral,2008,124,6.6,Unknown,50
144340,tt1814621,Admission (2013),Admission,2013,107,5.7,Pass,122
8895,tt1074929,Adoration (2008),Adoration,2008,100,6.3,Unknown,76
111190,tt2103267,Adore (2013),Adore,2013,112,6.2,Pass,144
55687,tt0115471,Adrenalin: Fear the Rush (1996),Adrenalin: Fear the Rush,1996,77,3.8,Unknown,123
429300,tt6306064,Adrift (2018),Adrift,2018,96,6.6,Unknown,83
14525,tt1098226,Adrift in Tokyo (2007),Adrift in Tokyo,2007,101,7.2,Unknown,96
287587,tt3318750,Adult Beginners (2014),Adult Beginners,2014,92,5.6,Unknown,122
